Device: ID=1; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=290W; Reactive=282var; Appearent=400VA; Line: Current=1.72A; Voltage=233.88V; Phase=-43,841rad; Peaks: 1060.000; 1051.000; 1041.000; 1059.000; 1054.000; 1058.000; 1051.000; 1049.000; 1057.000; 1047.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=200; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=253W; Reactive=277var; Appearent=397VA; Line: Current=1.88A; Voltage=232.37V; Phase=-43,841rad; Peaks: 1057.000; 1041.000; 1051.000; 1051.000; 1060.000; 1054.000; 1059.000; 1047.000; 1049.000; 1058.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=201; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=258W; Reactive=271var; Appearent=401VA; Line: Current=1.77A; Voltage=229.44V; Phase=-43,841rad; Peaks: 1057.000; 1058.000; 1059.000; 1051.000; 1049.000; 1054.000; 1047.000; 1060.000; 1041.000; 1051.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=202; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=277W; Reactive=281var; Appearent=408VA; Line: Current=1.82A; Voltage=230.36V; Phase=-43,841rad; Peaks: 1060.000; 1051.000; 1058.000; 1049.000; 1051.000; 1054.000; 1057.000; 1059.000; 1047.000; 1041.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=203; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=264W; Reactive=285var; Appearent=404VA; Line: Current=1.81A; Voltage=232.06V; Phase=-43,841rad; Peaks: 1051.000; 1047.000; 1060.000; 1041.000; 1054.000; 1057.000; 1058.000; 1049.000; 1051.000; 1059.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=204; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=250W; Reactive=268var; Appearent=406VA; Line: Current=1.88A; Voltage=221.60V; Phase=-43,841rad; Peaks: 1058.000; 1051.000; 1059.000; 1051.000; 1060.000; 1041.000; 1057.000; 1054.000; 1049.000; 1047.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=205; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=294W; Reactive=267var; Appearent=409VA; Line: Current=1.85A; Voltage=222.87V; Phase=-43,841rad; Peaks: 1041.000; 1049.000; 1058.000; 1060.000; 1059.000; 1054.000; 1057.000; 1051.000; 1051.000; 1047.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=206; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=282W; Reactive=272var; Appearent=405VA; Line: Current=1.80A; Voltage=229.82V; Phase=-43,841rad; Peaks: 1041.000; 1054.000; 1047.000; 1060.000; 1051.000; 1057.000; 1059.000; 1058.000; 1049.000; 1051.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=207; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=265W; Reactive=276var; Appearent=401VA; Line: Current=1.89A; Voltage=220.16V; Phase=-43,841rad; Peaks: 1049.000; 1058.000; 1047.000; 1041.000; 1060.000; 1059.000; 1051.000; 1054.000; 1057.000; 1051.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=208; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=265W; Reactive=282var; Appearent=399VA; Line: Current=1.74A; Voltage=227.62V; Phase=-43,841rad; Peaks: 1057.000; 1059.000; 1051.000; 1051.000; 1041.000; 1054.000; 1049.000; 1047.000; 1060.000; 1058.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=209; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=292W; Reactive=272var; Appearent=408VA; Line: Current=1.89A; Voltage=226.68V; Phase=-43,841rad; Peaks: 1041.000; 1060.000; 1051.000; 1054.000; 1059.000; 1051.000; 1057.000; 1047.000; 1049.000; 1058.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=210; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=285W; Reactive=273var; Appearent=397VA; Line: Current=1.80A; Voltage=223.34V; Phase=-43,841rad; Peaks: 1049.000; 1058.000; 1060.000; 1047.000; 1051.000; 1059.000; 1054.000; 1057.000; 1051.000; 1041.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=211; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=268W; Reactive=267var; Appearent=397VA; Line: Current=1.71A; Voltage=223.76V; Phase=-43,841rad; Peaks: 1057.000; 1054.000; 1060.000; 1059.000; 1051.000; 1049.000; 1051.000; 1047.000; 1058.000; 1041.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=212; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=270W; Reactive=275var; Appearent=405VA; Line: Current=1.85A; Voltage=224.97V; Phase=-43,841rad; Peaks: 1041.000; 1054.000; 1051.000; 1049.000; 1051.000; 1058.000; 1047.000; 1057.000; 1059.000; 1060.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=213; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=280W; Reactive=284var; Appearent=406VA; Line: Current=1.80A; Voltage=230.02V; Phase=-43,841rad; Peaks: 1051.000; 1049.000; 1051.000; 1041.000; 1058.000; 1057.000; 1060.000; 1059.000; 1054.000; 1047.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=214; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=281W; Reactive=267var; Appearent=405VA; Line: Current=1.77A; Voltage=227.15V; Phase=-43,841rad; Peaks: 1049.000; 1041.000; 1051.000; 1059.000; 1051.000; 1047.000; 1057.000; 1060.000; 1054.000; 1058.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=215; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=260W; Reactive=267var; Appearent=408VA; Line: Current=1.78A; Voltage=226.73V; Phase=-43,841rad; Peaks: 1060.000; 1049.000; 1059.000; 1041.000; 1047.000; 1054.000; 1057.000; 1051.000; 1051.000; 1058.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=216; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=269W; Reactive=274var; Appearent=403VA; Line: Current=1.89A; Voltage=222.20V; Phase=-43,841rad; Peaks: 1060.000; 1047.000; 1058.000; 1059.000; 1049.000; 1051.000; 1057.000; 1051.000; 1041.000; 1054.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=217; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=250W; Reactive=281var; Appearent=400VA; Line: Current=1.87A; Voltage=226.90V; Phase=-43,841rad; Peaks: 1060.000; 1051.000; 1041.000; 1051.000; 1047.000; 1057.000; 1059.000; 1049.000; 1058.000; 1054.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=218; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=291W; Reactive=265var; Appearent=397VA; Line: Current=1.80A; Voltage=229.61V; Phase=-43,841rad; Peaks: 1051.000; 1060.000; 1049.000; 1057.000; 1051.000; 1041.000; 1058.000; 1059.000; 1054.000; 1047.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=219; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=258W; Reactive=283var; Appearent=406VA; Line: Current=1.80A; Voltage=234.02V; Phase=-43,841rad; Peaks: 1054.000; 1049.000; 1059.000; 1041.000; 1051.000; 1047.000; 1058.000; 1051.000; 1057.000; 1060.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=220; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=296W; Reactive=279var; Appearent=398VA; Line: Current=1.81A; Voltage=227.67V; Phase=-43,841rad; Peaks: 1051.000; 1054.000; 1057.000; 1060.000; 1049.000; 1051.000; 1058.000; 1041.000; 1047.000; 1059.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=221; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=279W; Reactive=282var; Appearent=401VA; Line: Current=1.89A; Voltage=223.54V; Phase=-43,841rad; Peaks: 1054.000; 1049.000; 1051.000; 1041.000; 1057.000; 1051.000; 1058.000; 1047.000; 1059.000; 1060.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=222; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=260W; Reactive=267var; Appearent=403VA; Line: Current=1.71A; Voltage=220.83V; Phase=-43,841rad; Peaks: 1059.000; 1057.000; 1060.000; 1047.000; 1051.000; 1051.000; 1058.000; 1049.000; 1041.000; 1054.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=223; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=270W; Reactive=275var; Appearent=399VA; Line: Current=1.71A; Voltage=221.64V; Phase=-43,841rad; Peaks: 1054.000; 1059.000; 1041.000; 1051.000; 1049.000; 1060.000; 1047.000; 1058.000; 1057.000; 1051.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=224; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=258W; Reactive=285var; Appearent=400VA; Line: Current=1.81A; Voltage=223.76V; Phase=-43,841rad; Peaks: 1051.000; 1041.000; 1051.000; 1059.000; 1057.000; 1060.000; 1047.000; 1054.000; 1058.000; 1049.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=225; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=298W; Reactive=267var; Appearent=402VA; Line: Current=1.71A; Voltage=224.23V; Phase=-43,841rad; Peaks: 1059.000; 1054.000; 1049.000; 1041.000; 1051.000; 1058.000; 1047.000; 1060.000; 1051.000; 1057.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=226; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=279W; Reactive=274var; Appearent=407VA; Line: Current=1.74A; Voltage=221.58V; Phase=-43,841rad; Peaks: 1054.000; 1051.000; 1057.000; 1058.000; 1051.000; 1059.000; 1060.000; 1049.000; 1047.000; 1041.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=227; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=251W; Reactive=276var; Appearent=396VA; Line: Current=1.84A; Voltage=220.29V; Phase=-43,841rad; Peaks: 1057.000; 1051.000; 1047.000; 1041.000; 1058.000; 1054.000; 1051.000; 1059.000; 1049.000; 1060.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=228; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=287W; Reactive=277var; Appearent=395VA; Line: Current=1.89A; Voltage=232.17V; Phase=-43,841rad; Peaks: 1054.000; 1049.000; 1051.000; 1047.000; 1059.000; 1041.000; 1058.000; 1051.000; 1060.000; 1057.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=229; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=270W; Reactive=278var; Appearent=405VA; Line: Current=1.88A; Voltage=222.73V; Phase=-43,841rad; Peaks: 1047.000; 1051.000; 1057.000; 1060.000; 1049.000; 1054.000; 1051.000; 1041.000; 1059.000; 1058.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=230; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=269W; Reactive=267var; Appearent=408VA; Line: Current=1.86A; Voltage=231.40V; Phase=-43,841rad; Peaks: 1054.000; 1047.000; 1058.000; 1051.000; 1051.000; 1049.000; 1059.000; 1041.000; 1060.000; 1057.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=231; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=285W; Reactive=272var; Appearent=400VA; Line: Current=1.71A; Voltage=221.55V; Phase=-43,841rad; Peaks: 1059.000; 1058.000; 1041.000; 1060.000; 1051.000; 1049.000; 1051.000; 1054.000; 1057.000; 1047.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=232; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=296W; Reactive=277var; Appearent=399VA; Line: Current=1.89A; Voltage=225.04V; Phase=-43,841rad; Peaks: 1051.000; 1054.000; 1058.000; 1059.000; 1060.000; 1057.000; 1041.000; 1047.000; 1051.000; 1049.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=233; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=293W; Reactive=280var; Appearent=397VA; Line: Current=1.71A; Voltage=228.53V; Phase=-43,841rad; Peaks: 1057.000; 1047.000; 1059.000; 1049.000; 1051.000; 1054.000; 1051.000; 1058.000; 1041.000; 1060.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=234; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=267W; Reactive=266var; Appearent=407VA; Line: Current=1.88A; Voltage=232.97V; Phase=-43,841rad; Peaks: 1059.000; 1060.000; 1051.000; 1041.000; 1051.000; 1049.000; 1054.000; 1047.000; 1057.000; 1058.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=235; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=299W; Reactive=283var; Appearent=396VA; Line: Current=1.77A; Voltage=229.43V; Phase=-43,841rad; Peaks: 1049.000; 1060.000; 1051.000; 1051.000; 1058.000; 1054.000; 1059.000; 1047.000; 1057.000; 1041.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=236; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=288W; Reactive=270var; Appearent=397VA; Line: Current=1.72A; Voltage=232.70V; Phase=-43,841rad; Peaks: 1057.000; 1058.000; 1051.000; 1047.000; 1059.000; 1041.000; 1054.000; 1060.000; 1049.000; 1051.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=237; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=264W; Reactive=274var; Appearent=396VA; Line: Current=1.90A; Voltage=223.48V; Phase=-43,841rad; Peaks: 1054.000; 1049.000; 1047.000; 1059.000; 1041.000; 1060.000; 1058.000; 1051.000; 1051.000; 1057.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=238; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=251W; Reactive=274var; Appearent=403VA; Line: Current=1.84A; Voltage=235.00V; Phase=-43,841rad; Peaks: 1057.000; 1041.000; 1058.000; 1051.000; 1059.000; 1054.000; 1049.000; 1060.000; 1051.000; 1047.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=239; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=250W; Reactive=276var; Appearent=400VA; Line: Current=1.75A; Voltage=228.08V; Phase=-43,841rad; Peaks: 1059.000; 1060.000; 1058.000; 1057.000; 1047.000; 1041.000; 1051.000; 1049.000; 1051.000; 1054.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=240; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=271W; Reactive=275var; Appearent=403VA; Line: Current=1.82A; Voltage=227.55V; Phase=-43,841rad; Peaks: 1054.000; 1059.000; 1057.000; 1060.000; 1051.000; 1049.000; 1047.000; 1051.000; 1058.000; 1041.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
